name,power_state,guest_os,os_category,ip_address,hostname,vcenter_path,vcenter_url,datacenter,cpus,memory_gb,VI.ENV,VI.LANDSCAPE,VI.OWNER,VI.PURPOSE,VI.TIER,App_Name,Description,Owner,deployment,cmdb_uuid,tags
ev3lntgridws3731,poweredOn,Oracle Linux 7 (64-bit),linux,10.14.3.37,ev3lntgridws3731.corp.pvt,/ev3dccomp01/vm/Hadoop/gridws/Stage/ev3lntgridws3731,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,4.0,TEST,Unknown,Hussain Khaja,Grid,Non-Production,,,,,vmw-vm-921b463d-51db-58f5-a5f5-eda66bccd07d,
ev3lntgridws4003,poweredOn,Oracle Linux 7 (64-bit),linux,10.14.3.38,ev3lntgridws4003.corp.pvt,/ev3dccomp01/vm/Hadoop/gridws/Stage/ev3lntgridws4003,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,4.0,TEST,Unknown,Hussain Khaja,Grid,Non-Production,,,,,vmw-vm-9a6c2906-bab3-55ce-a595-3a0963ac4ae8,
ev3lnthalostage,poweredOn,Oracle Linux 8 (64-bit),linux,10.2.32.134,ev3lnthalostage.corp.pvt,/ev3dccomp01/vm/vRA - Thryv Cloud/SSVM/ev3lnthalostage,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,4,32.0,TEST,Unknown,Wei Du,Halo,Non-Production,halo,,Waldo Flores (wf7131),ev3lnthalostage-wf7131-2025-03-31T13:39,vmw-vm-d099fa70-7bb6-539b-987d-44f734a6db97,
ev3lnthalostg,poweredOn,Oracle Linux 8 (64-bit),linux,10.2.32.142,ev3lnthalostg.corp.pvt,/ev3dccomp01/vm/vRA - Thryv Cloud/SSVM/ev3lnthalostg,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,4,32.0,TEST,Unknown,Wei Du,Halo,Non-Production,halo,,Waldo Flores (wf7131),ev3lnthalostg-wf7131-2025-05-30T13:24,vmw-vm-fd12c82f-c1d6-579d-a00c-e5c3fd2bc906,
ev3lntiperf,poweredOn,Oracle Linux 8 (64-bit),linux,10.2.33.20,ev3lntiperf.corp.pvt,/ev3dccomp01/vm/vRA - Thryv Cloud/LINUX/ev3lntiperf,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,4,16.0,TEST,iPerf Network Testing Tool,Josh Marceaux,Network iPerf,Non-Production,,,,,vmw-vm-53cdbc76-8371-552e-b58f-1a72fa0f91f7,
ev3lntisilo2975,poweredOn,Oracle Linux 7 (64-bit),linux,10.14.4.144,ev3lntisilo2975,/ev3dccomp01/vm/vRA - Thryv Cloud/ev3lntisilo2975,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,8.0,TEST,Unknown,Jason I,SRE Team,Non-Production,,,,,vmw-vm-7b21a0d0-9b6a-55af-a956-25deafba9d5c,
ev3lntloadtest,poweredOn,Oracle Linux 8 (64-bit),linux,10.2.32.139,ev3lntloadtest.corp.pvt,/ev3dccomp01/vm/vRA - Thryv Cloud/SSVM/ev3lntloadtest,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,64,12.0,TEST,Unknown,Michael Kuriger,Personal,Non-Production,loadtest,,Michael Kuriger (mk7193),ev3lntloadtest-mk7193-2025-04-16T21:48,vmw-vm-37b8093b-d47e-5e9d-8a69-8354a5c1bbfc,
ev3lntmardb-01,poweredOn,Ubuntu Linux (64-bit),linux,10.2.4.240,ev3lntmardb-01,/ev3dccomp01/vm/DBservers-Linux/ev3lntmardb-01,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,8.0,TEST,Unknown,Shakir Mustafa,Maria DB,Non-Production,,,,,vmw-vm-2025dc0c-bf59-5ad3-9428-006408d3c3cc,
ev3lntmarpam01,poweredOn,Oracle Linux 8 (64-bit),linux,10.2.33.18,ev3lntmarpam01.corp.pvt,/ev3dccomp01/vm/vRA - Thryv Cloud/LINUX/ev3lntmarpam01,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,1,4.0,TEST,Unknown,Madhu Marpaka,Personal,Non-Production,,,,,vmw-vm-51290cae-81ff-54e7-82f6-38ebde23da15,
ev3lntmarpam02,poweredOn,Oracle Linux 8 (64-bit),linux,10.2.33.19,ev3lntmarpam02.corp.pvt,/ev3dccomp01/vm/vRA - Thryv Cloud/LINUX/ev3lntmarpam02,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,1,4.0,TEST,Unknown,Madhu Marpaka,Personal,Non-Production,,,,,vmw-vm-c00f2426-8f66-573b-a483-5285e950c336,
ev3lntmarpam03,poweredOn,Oracle Linux 8 (64-bit),linux,10.2.33.55,ev3lntmarpam03.corp.pvt,/ev3dccomp01/vm/vRA - Thryv Cloud/LINUX/ev3lntmarpam03,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,1,4.0,TEST,Unknown,Madhu Marpaka,Personal,Non-Production,,,,,vmw-vm-0dd5dbe6-76dc-5fd8-8f5f-4b50fa64b010,
ev3lntmarpam04,poweredOn,Oracle Linux 8 (64-bit),linux,10.4.106.50,ev3lntmarpam04.corp.pvt,/ev3dccomp01/vm/vRA - Thryv Cloud/LINUX/ev3lntmarpam04,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,1,4.0,TEST,Unknown,Madhu Marpaka,Personal,Non-Production,,,,,vmw-vm-7fcd47cf-9e09-5ba4-be88-9c5518a49a76,
ev3lntoradbrep01,poweredOn,Oracle Linux 8 (64-bit),linux,10.2.32.115,ev3lntoradbrep01.corp.pvt,/ev3dccomp01/vm/DBservers-Linux/POC-RDMreplication-jan2025/ev3lntoradbrep01,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,8,128.0,TEST,Unknown,Shakir Mustafa,Oracle DB,Non-Production,Oracle DB rdm replication POC,,Andre Mirzoyan (amirzoyan),ev3lntoradbrep-dba-2025-01-16T17:14,vmw-vm-8bd4f104-a467-5abf-ad58-d6b29db5e442,
ev3lntoradbrep02,poweredOn,Oracle Linux 8 (64-bit),linux,10.2.32.114,ev3lntoradbrep02.corp.pvt,/ev3dccomp01/vm/DBservers-Linux/POC-RDMreplication-jan2025/ev3lntoradbrep02,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,8,128.0,TEST,Unknown,Shakir Mustafa,Oracle DB,Non-Production,Oracle DB rdm replication POC,,Andre Mirzoyan (amirzoyan),ev3lntoradbrep-dba-2025-01-16T17:14,vmw-vm-abb499f8-18fe-5ea4-91fe-26a2bfd03704,
ev3lntperfdb01,poweredOn,Oracle Linux 8 (64-bit),linux,10.2.33.66,ev3lntperfdb01.corp.pvt,/ev3dccomp01/vm/vRA - Thryv Cloud/LINUX/ev3lntperfdb01,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,8.0,TEST,Unknown,Shakir Mustafa,Oracle DB,Non-Production,,,,,vmw-vm-1a90b604-6f6c-58eb-bb51-d575631721f2,
ev3lntsmdb73,poweredOn,Oracle Linux 7 (64-bit),linux,10.2.16.70,ev3lntsmdb73,/ev3dccomp01/vm/DBservers-Linux/ev3lntsmdb73,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,128.0,TEST,Unknown,Shakir Mustafa,Oracle DB,Non-Production,,,,,vmw-vm-58265800-79d4-5265-bb99-f3d62162fea9,
ev3lntzpa-01,poweredOn,Red Hat Enterprise Linux 9 (64-bit),linux,10.2.12.27,zpa-connector,/ev3dccomp01/vm/ev3lntzpa-01,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,4,4.0,TEST,Infosec ZScalar Appliance,Jeff Bartoletta,ZScalar,Non-Production,,,,,vmw-vm-9c2db96f-657a-500e-988f-0c8fa4fbaf4a,
ev3mgmthpe-observer,poweredOn,Ubuntu Linux (64-bit),linux,10.4.107.23,observer,/ev3dccomp01/vm/ev3mgmthpe-observer,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,8.0,DEV,,Ankur Desai,HP Observer,Non-Production,,,,,vmw-vm-6e3d093d-5666-5466-af8c-b12a3fb3743f,
ev3skylinecol01,poweredOn,Red Hat Enterprise Linux 6 (64-bit),linux,10.4.106.184,photon-machine,/ev3dccomp01/vm/ev3skylinecol01,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,8.0,POC,,Ankur Desai,Platform Cloud,Non-Production,,,,,vmw-vm-d18f7703-3be9-5e1a-b8fc-bc071066a75d,
ev3standalonejenkins,poweredOn,Oracle Linux 8 (64-bit),linux,10.4.106.82,ev3standalonejenkins,/ev3dccomp01/vm/ev3standalonejenkins,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,4.0,DEV,,Jason I,Jenkins,Non-Production,,,,,vmw-vm-b57c2d76-8255-5f75-83b2-933dc2a69a40,
ev3testdev01,poweredOn,Oracle Linux 8 (64-bit),linux,10.2.7.237,ev3testdev01,/ev3dccomp01/vm/ev3testdev01,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,4.0,TEST,Unknown,Tammy Strawderman,Unix Team,Non-Production,,,,,vmw-vm-25c05d80-754e-5f81-bf97-8879ca255ccb,
ev3uag01a,poweredOn,Other 3.x or later Linux (64-bit),linux,151.138.142.35,ev3uag01a,/ev3dccomp01/vm/Horizon-VDI/Infra Servers/ev3uag01a,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,4.0,PROD,Unknown,Stacey Sanford,VDI,Production,,,,,vmw-vm-89b80a16-0e3c-54ec-a51f-73db8ed41fd5,
ev3uag01b,poweredOn,Other 3.x or later Linux (64-bit),linux,151.138.142.36,ev3uag01b,/ev3dccomp01/vm/Horizon-VDI/Infra Servers/ev3uag01b,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,4.0,PROD,Unknown,Stacey Sanford,VDI,Production,,,,,vmw-vm-1a3d7a8a-6ab6-5cda-a949-ba162e705e5d,
ev3vccomp01a,poweredOn,Other 3.x or later Linux (64-bit),linux,10.4.112.45,ev3vccomp01a.corp.pvt,/ev3dccomp01/vm/ev3vccomp01a,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,24,64.0,PROD,Unknown,Ankur Desai,vCenter,Production,,,,,vmw-vm-63e938c5-2fbc-5e21-81fd-f7a084302781,
event-dashboard1.prod.ev1.yellowpages.com-Screamtest_TSM-427786_04-08-26,poweredOff,CentOS 6 (64-bit),linux,,event-dashboard1.prod.ev1.yellowpages.com,/ev3dccomp01/vm/SCREAMTEST/event-dashboard1.prod.ev1.yellowpages.com-Screamtest_TSM-427786_04-08-26,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,1,2.0,PROD,Unknown,James Martin,Event Dashboard,Production,,,,,vmw-vm-95366fbe-4d1c-583c-9749-0a9f4c284563,
event-dashboard2.prod.ev1.yellowpages.com-Screamtest_TSM-427786_04-08-26,poweredOff,CentOS 6 (64-bit),linux,,event-dashboard2.prod.ev1.yellowpages.com,/ev3dccomp01/vm/SCREAMTEST/event-dashboard2.prod.ev1.yellowpages.com-Screamtest_TSM-427786_04-08-26,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,1,2.0,PROD,Unknown,James Martin,Event Dashboard,Production,,,,,vmw-vm-8bece96b-9f84-5628-91be-eada7faef348,
ext1-ypu.np.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.73.91,ext1-ypu.np.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-NP/ext1-ypu.np.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,3.0,DEV,YPU,Jacob Peterman,Consumer Search,Non-Production,,,,,vmw-vm-8a282e00-c8de-5ac1-bca2-7459049fc87b,
ext2-ypu.np.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.73.135,ext2-ypu.np.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-NP/ext2-ypu.np.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,3.0,DEV,YPU,Jacob Peterman,Consumer Search,Non-Production,,,,,vmw-vm-1bc5c21c-e163-5cf4-b68d-4fb4ca5d1f31,
ext3-ypu.np.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.71.95,ext3-ypu.np.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-NP/ext3-ypu.np.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,3.0,DEV,YPU,Jacob Peterman,Consumer Search,Non-Production,,,,,vmw-vm-0ba250f5-7722-5b2a-ad24-c7482928232a,
fivetran-vivial-db1.prod.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.73.168,fivetran-vivial-db1.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-PROD/fivetran-vivial-db1.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,12,32.0,PROD,Unknown,Shakir Mustafa,Oracle DB,Production,,,,,vmw-vm-cf1e4434-ebb2-5ceb-9c3b-f85d67559289,
flash-diagnostics-d.np.ev1.yellowpages.com,poweredOn,CentOS 4/5 (64-bit),linux,10.3.75.104,flash-diagnostics-d.np.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-NP/flash-diagnostics-d.np.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,1,2.0,DEV,Unknown,Wei Du,Flash,Non-Production,,,,,vmw-vm-5df3bd6f-b1a5-5399-9366-66df32bae7d2,
flash-diagnostics.np.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.73.62,flash-diagnostics.np.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-NP/flash-diagnostics.np.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,4.0,DEV,Unknown,Wei Du,Flash,Non-Production,,,,,vmw-vm-2d37b7d8-9d46-51a6-9bcd-6de25e8ccf29,
flash-qa1.np.ev1.yellowpages.com,poweredOn,CentOS 4/5 (64-bit),linux,10.3.75.121,flash-qa1.np.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-NP/flash-qa1.np.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,1,2.0,DEV,Unknown,Wei Du,Flash,Non-Production,,,,,vmw-vm-9ce0f731-2920-5016-94af-41ad16dd3016,
flash-qa2.np.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.74.37,flash-qa2.np.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-NP/flash-qa2.np.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,1,4.0,DEV,Unknown,Wei Du,Flash,Non-Production,,,,,vmw-vm-784aceae-18bb-5766-ad79-7404c050e777,
flash-qa3.np.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.71.205,flash-qa3.np.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-NP/flash-qa3.np.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,1,4.0,DEV,Unknown,Wei Du,Flash,Non-Production,,,,,vmw-vm-dfeb1394-0add-521b-a12d-1d9d55beda20,
fmsdb1.prod.ev1.yellowpages.com,poweredOn,Red Hat Enterprise Linux 5 (64-bit),linux,10.3.53.212,fmsdb1.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-PROD/fmsdb1.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,15.0,PROD,FMS,Shakir Mustafa,Oracle DB,Production,,,,,vmw-vm-b71d4b31-5780-55c8-8e4a-cb5b3c7b2726,
ftp1.ev1.yellowpages.com,poweredOn,CentOS 4/5 (64-bit),linux,208.93.107.31,ftp1.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/ftp1.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,4.0,PROD,Unknown,Michael Kuriger,Yellowpages,Production,,,,,vmw-vm-a3324463-e005-5cd9-bc1d-eb2a7dcebb1f,
gearman1.prod.ev1.yellowpages.com,poweredOn,Red Hat Enterprise Linux 5 (64-bit),linux,10.3.30.98,gearman1.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/Metrics and Nagios/gearman1.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,2.0,PROD,Gearman Monitoring Tool,David Huezo,Gearman,Production,,,,,vmw-vm-6d01df79-2fcc-541f-8bed-e3a544c4cfdb,
gearman2.prod.ev1.yellowpages.com,poweredOn,Red Hat Enterprise Linux 5 (64-bit),linux,10.3.38.84,gearman2.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/Metrics and Nagios/gearman2.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,2.0,PROD,Gearman Monitoring Tool,David Huezo,Gearman,Production,,,,,vmw-vm-e3410e52-7e3c-556a-a6ab-1c8e3e267f93,
ggpoc.np.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.75.77,ggpoc.np.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-NP/ggpoc.np.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,8.0,DEV,Unknown,Michael Kuriger,Yellowpages,Non-Production,,,,,vmw-vm-ce869eba-3d06-5a01-b387-205783bfd751,
graphite-db.np.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.73.27,graphite-db.np.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-NP/graphite-db.np.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,1,2.0,DEV,Unknown,Andre Mirzoyan,Graphite,Non-Production,,,,,vmw-vm-72ddbee1-d543-555b-9300-6e9e44fc8fcb,
graphite-node-0.np.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.73.203,graphite-node-0.np.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-NP/graphite-node-0.np.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,1,1.8,DEV,Unknown,Andre Mirzoyan,Graphite,Non-Production,,,,,vmw-vm-0579ba13-ca9c-5409-abad-912c2bf7c370,
graphite-node-1.np.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.73.142,graphite-node-1.np.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-NP/graphite-node-1.np.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,1,1.8,DEV,Unknown,Andre Mirzoyan,Graphite,Non-Production,,,,,vmw-vm-5e70e9a1-28d7-5ba4-a9da-483b838e7729,
graphite-node-2.np.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.73.182,graphite-node-2.np.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-NP/graphite-node-2.np.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,1,1.8,DEV,Unknown,Andre Mirzoyan,Graphite,Non-Production,,,,,vmw-vm-1fda07dd-506b-5d5a-815d-fa2e5ae8e589,
gump21.prod.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.54.172,gump21.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-PROD/gump21.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,8,32.0,PROD,Gump,Michael Mullis,Gump,Production,,,,,vmw-vm-f09aba85-e34c-5709-b7c5-847102fcd24a,
gump22.prod.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.53.90,gump22.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-PROD/gump22.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,8,32.0,PROD,Gump,Michael Mullis,Gump,Production,,,,,vmw-vm-9cd19a8a-39fd-553a-96d3-31ccd549c3e3,
gump23.prod.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.53.204,gump23.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-PROD/gump23.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,8,32.0,PROD,Gump,Michael Mullis,Gump,Production,,,,,vmw-vm-f5f56ea0-a646-5c98-af29-19003dffed81,
halo-cron1.prod.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.31.166,halo-cron1.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-PROD/halo-cron1.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,1,2.0,PROD,Unknown,Wei Du,Halo,Production,,,,,vmw-vm-7ef00ee2-76dd-57ae-9722-affc57c16a11,
halo-ui-qa1.np.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.73.214,halo-ui-qa1.np.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-NP/halo-ui-qa1.np.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,1,4.0,DEV,Unknown,Wei Du,Halo,Non-Production,,,,,vmw-vm-9adfefc3-0de1-59a6-9f84-2882da50e62c,
halo-ui1.prod.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.53.51,halo-ui1.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-PROD/halo-ui1.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,4.0,PROD,Unknown,Wei Du,Halo,Production,,,,,vmw-vm-462ab99a-4c0b-5605-89f2-d16de02738f2,
herd-kibana1.prod.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.54.158,herd-kibana1.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-PROD/herd-kibana1.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,4.0,DEV,Unknown,Oganes Demirchyan,Herd,Non-Production,,,,,vmw-vm-6b537abb-b103-5127-9f91-618740c9e997,
herd-kibana2.prod.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.52.86,herd-kibana2.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-PROD/herd-kibana2.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,13.6,DEV,Unknown,Oganes Demirchyan,Herd,Non-Production,,,,,vmw-vm-9f4f6bbd-543b-56da-8498-d5d82fc2ed0b,
herd-master1.prod.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.38.156,herd-master1.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-PROD/herd-master1.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,4.0,PROD,Unknown,Oganes Demirchyan,Herd,Production,,,,,vmw-vm-543c9e80-5aa4-587f-be27-17afd272aaf6,
herd-master2.prod.ev1.yellowpages.com,poweredOn,CentOS 4/5 (64-bit),linux,10.3.31.127,herd-master2.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-PROD/herd-master2.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,4.0,PROD,Unknown,Oganes Demirchyan,Herd,Production,,,,,vmw-vm-8b20454f-bfe4-52fc-b57d-bf790e4984ff,
herd-master3.prod.ev1.yellowpages.com,poweredOn,CentOS 4/5 (64-bit),linux,10.3.31.192,herd-master3.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-PROD/herd-master3.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,4.0,PROD,Unknown,Oganes Demirchyan,Herd,Production,,,,,vmw-vm-0a357c1b-1845-5327-beb8-4a456121d2d7,
herd-master4.prod.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.30.165,herd-master4.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-PROD/herd-master4.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,4.0,PROD,Unknown,Oganes Demirchyan,Herd,Production,,,,,vmw-vm-11d89225-e109-5d19-9c27-ea0c3e00e07b,
herd-master5.prod.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.30.88,herd-master5.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-PROD/herd-master5.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,4.0,PROD,Unknown,Oganes Demirchyan,Herd,Production,,,,,vmw-vm-903839f4-1829-58e9-883d-ece00a32fa96,
herd-misc1.prod.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.52.70,herd-misc1.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-PROD/herd-misc1.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,9.7,PROD,Unknown,Oganes Demirchyan,Herd,Production,,,,,vmw-vm-267b8627-1f06-5915-a01e-79724ae02a68,
herd-monitor1.prod.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.53.210,herd-monitor1.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-PROD/herd-monitor1.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,7.7,PROD,Unknown,Oganes Demirchyan,Herd,Production,,,,,vmw-vm-7ea36206-044c-529c-bd5a-ffd384bb5c54,
herd-monitor2.prod.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.52.249,herd-monitor2.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-PROD/herd-monitor2.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,7.7,PROD,Unknown,Oganes Demirchyan,Herd,Production,,,,,vmw-vm-2fce76d1-06b1-57c0-b0c5-39c8bc0790e2,
herd-query3.prod.ev1.yellowpages.com,poweredOn,CentOS 6 (64-bit),linux,10.3.53.249,herd-query3.prod.ev1.yellowpages.com,/ev3dccomp01/vm/fYP/Infrastructure/SSVM/SSVM-PROD/herd-query3.prod.ev1.yellowpages.com,https://ev3vccomp01a.corp.pvt,/ev3dccomp01,2,12.0,PROD,Unknown,Oganes Demirchyan,Herd,Production,,,,,vmw-vm-467b8e37-e6db-5343-9bd4-7cec635ac279,
